RowId;ThresholdProfileName;ExpectedFound;ExpectedRank;ExpectedScore;BestNonMatchRank;BestNonMatchScore;ScoreDrop;CandidateCount
165388;UDI_Alder5;True;1;875;2;509;366;15
165389;UDI_Alder5;True;1;957;2;501;456;15
165390;UDI_Alder5;True;1;927;2;567;360;15
165391;UDI_Alder5;True;1;972;2;494;478;15
165392;UDI_Alder5;True;1;921;2;574;347;15
165393;UDI_Alder4;True;1;885;2;511;374;15
165394;UDI_Alder5;True;1;948;2;516;432;15
165395;UDI_Alder5;True;1;946;2;496;450;15
165396;UDI_Alder5;True;1;908;2;556;352;15
165397;UDI_Alder5;True;1;952;2;506;446;15
165398;UDI_Alder4;True;1;921;2;659;262;15
165399;UDI_Alder5;True;1;920;2;463;457;15
165400;UDI_Alder3;True;1;844;2;568;276;15
165401;UDI_Alder5;True;1;961;2;475;486;15
165402;UDI_Alder3;True;1;754;2;559;195;15
165403;UDI_Alder4;True;1;882;2;546;336;15
165404;UDI_Alder3;True;1;733;2;578;155;15
165405;UDI_Alder5;True;1;958;2;509;449;15
165406;UDI_Alder5;True;1;822;2;538;284;15
165407;UDI_Alder5;True;1;955;2;523;432;15
165408;UDI_Alder5;True;1;925;2;565;360;15
165409;UDI_Alder5;True;1;905;2;529;376;15
165410;UDI_Alder5;True;1;888;2;471;417;15
165411;UDI_Alder5;True;1;921;2;540;381;15
165412;UDI_Alder5;True;1;912;2;543;369;15
165413;UDI_Alder3;True;1;791;2;597;194;15
165414;UDI_Alder5;True;1;947;2;496;451;15
165415;UDI_Alder5;True;1;924;2;510;414;15
165416;UDI_Alder5;True;1;931;2;493;438;15
165417;UDI_Alder5;True;1;916;2;500;416;15
165418;UDI_Alder5;True;1;958;2;560;398;15
165419;UDI_Alder5;True;1;920;2;500;420;15
165420;UDI_Alder5;True;1;960;2;508;452;15
165421;UDI_Alder2;True;1;851;2;533;318;15
165422;UDI_Alder5;True;1;925;2;535;390;15
165423;UDI_Alder4;True;1;809;2;523;286;15
165424;UDI_Alder5;True;1;901;2;504;397;15
165425;UDI_Alder5;True;1;890;2;528;362;15
165426;UDI_Alder5;True;1;936;2;542;394;15
165427;UDI_Alder5;True;1;952;2;541;411;15
165428;UDI_Alder5;True;1;904;2;613;291;15
165429;UDI_Alder5;True;1;938;2;477;461;15
165430;UDI_Alder3;True;1;879;2;545;334;15
165431;UDI_Alder5;True;1;913;2;543;370;15
165432;UDI_Alder5;True;1;949;2;495;454;15
165433;UDI_Alder5;True;1;929;2;521;408;15
165434;UDI_Alder5;True;1;876;2;525;351;15
165435;UDI_Alder5;True;1;908;2;565;343;15
165436;UDI_Alder5;True;1;963;2;561;402;15
165437;UDI_Alder5;True;1;946;2;508;438;15
165438;UDI_Alder5;True;1;911;2;558;353;15
165439;UDI_Alder4;True;1;750;2;557;193;15
165440;UDI_Alder3;True;1;811;2;563;248;15
165441;UDI_Alder4;True;1;911;2;557;354;15
165442;UDI_Alder5;True;1;980;2;502;478;15
165443;UDI_Alder5;True;1;938;2;567;371;15
165444;UDI_Alder5;True;1;895;2;484;411;15
165445;UDI_Alder5;True;1;907;2;510;397;15
165446;UDI_Alder5;True;1;928;2;557;371;15
165447;UDI_Alder5;True;1;960;2;501;459;15
165448;UDI_Alder2;True;1;867;2;551;316;15
165449;UDI_Alder5;True;1;794;2;497;297;15
165450;UDI_Alder5;True;1;917;2;533;384;15
165451;UDI_Alder5;True;1;930;2;513;417;15
165452;UDI_Alder2;True;1;812;2;600;212;15
165453;UDI_Alder5;True;1;933;2;461;472;15
165454;UDI_Alder5;True;1;939;2;513;426;15
165455;UDI_Alder5;True;1;933;2;583;350;15
165456;UDI_Alder4;True;1;931;2;544;387;15
165457;UDI_Alder5;True;1;946;2;523;423;15
165458;UDI_Alder5;True;1;971;2;540;431;15
165459;UDI_Alder2;True;1;851;2;619;232;15
165460;UDI_Alder5;True;1;854;2;573;281;15
165461;UDI_Alder5;True;1;862;2;579;283;15
165462;UDI_Alder5;True;1;917;2;542;375;15
165463;UDI_Alder2;True;1;717;2;591;126;15
165464;UDI_Alder5;True;1;896;2;551;345;15
165465;UDI_Alder5;True;1;587;2;507;80;15
165466;UDI_Alder3;True;1;895;2;601;294;15
165467;UDI_Alder3;True;1;876;2;506;370;15
165468;UDI_Alder5;True;1;918;2;561;357;15
165469;UDI_Alder5;True;1;945;2;494;451;15
165470;UDI_Alder5;True;1;944;2;463;481;15
165471;UDI_Alder5;True;1;955;2;600;355;15
165472;UDI_Alder5;True;1;967;2;508;459;15
165473;UDI_Alder5;True;1;952;2;607;345;15
165474;UDI_Alder5;True;1;958;2;490;468;15
165475;UDI_Alder5;True;1;838;2;564;274;15
165476;UDI_Alder4;True;1;932;2;546;386;15
165477;UDI_Alder5;True;1;941;2;519;422;15
165478;UDI_Alder5;True;1;909;2;577;332;15
165479;UDI_Alder5;True;1;823;2;499;324;15
165480;UDI_Alder5;True;1;933;2;512;421;15
165481;UDI_Alder5;True;1;960;2;526;434;15
165482;UDI_Alder5;True;1;937;2;503;434;15
165483;UDI_Alder5;True;1;911;2;513;398;15
165484;UDI_Alder5;True;1;889;2;514;375;15
165485;UDI_Alder2;True;1;911;2;580;331;15
165486;UDI_Alder4;True;1;890;2;615;275;15
165487;UDI_Alder5;True;1;915;2;532;383;15
165488;UDI_Alder5;True;1;850;2;459;391;15
165489;UDI_Alder4;True;1;916;2;570;346;15
165490;UDI_Alder5;True;1;853;2;576;277;15
165491;UDI_Alder5;True;1;844;2;462;382;15
165492;UDI_Alder3;True;1;892;2;502;390;15
165493;UDI_Alder5;True;1;932;2;486;446;15
165494;UDI_Alder5;True;1;945;2;501;444;15
165495;UDI_Alder2;True;1;629;2;530;99;15
165496;UDI_Alder5;True;1;880;2;526;354;15
165497;UDI_Alder3;True;1;873;2;675;198;15
165498;UDI_Alder5;True;1;928;2;530;398;15
165499;UDI_Alder5;True;1;889;2;498;391;15
165500;UDI_Alder5;True;1;947;2;592;355;15
165501;UDI_Alder3;True;1;927;2;665;262;15
165502;UDI_Alder3;True;1;806;2;568;238;15
165503;UDI_Alder5;True;1;698;2;499;199;15
165504;UDI_Alder5;True;1;880;2;473;407;15
165505;UDI_Alder5;True;1;899;2;533;366;15
165506;UDI_Alder3;True;1;919;2;744;175;15
165507;UDI_Alder5;True;1;928;2;515;413;15
165508;UDI_Alder5;True;1;946;2;524;422;15
165509;UDI_Alder5;True;1;937;2;554;383;15
165510;UDI_Alder5;True;1;944;2;497;447;15
165511;UDI_Alder2;True;1;787;2;567;220;15
165512;UDI_Alder5;True;1;946;2;440;506;15
165513;UDI_Alder5;True;1;928;2;515;413;15
165514;UDI_Alder5;True;1;912;2;536;376;15
165515;UDI_Alder5;True;1;846;2;500;346;15
165516;UDI_Alder5;True;1;910;2;518;392;15
165517;UDI_Alder5;True;1;876;2;483;393;15
165518;UDI_Alder5;True;1;941;2;531;410;15
165519;UDI_Alder5;True;1;948;2;579;369;15
165520;UDI_Alder5;True;1;915;2;546;369;15
165521;UDI_Alder5;True;1;848;2;549;299;15
165522;UDI_Alder5;True;1;915;2;551;364;15
165523;UDI_Alder5;True;1;911;2;562;349;15
165524;UDI_Alder5;True;1;957;2;517;440;15
165525;UDI_Alder5;True;1;950;2;499;451;15
165526;UDI_Alder5;True;1;915;2;586;329;15
165527;UDI_Alder5;True;1;912;2;517;395;15
165528;UDI_Alder5;True;1;913;2;459;454;15
165529;UDI_Alder5;True;1;915;2;501;414;15
165530;UDI_Alder5;True;1;602;2;559;43;15
165531;UDI_Alder5;True;1;929;2;548;381;15
165532;UDI_Alder5;True;1;819;2;493;326;15
165533;UDI_Alder5;True;1;933;2;585;348;15
165534;UDI_Alder5;True;1;908;2;542;366;15
165535;UDI_Alder5;True;1;936;2;521;415;15
165536;UDI_Alder5;True;1;893;2;554;339;15
165537;UDI_Alder5;True;1;898;2;498;400;15
165538;UDI_Alder5;True;1;928;2;533;395;15
165539;UDI_Alder5;True;1;917;2;478;439;15
165540;UDI_Alder5;True;1;959;2;549;410;15
165541;UDI_Alder5;True;1;956;2;499;457;15
165542;UDI_Alder5;True;1;879;2;550;329;15
165543;UDI_Alder5;True;1;944;2;453;491;15
165544;UDI_Alder3;True;1;905;2;528;377;15
165545;UDI_Alder5;True;1;976;2;509;467;15
165546;UDI_Alder5;True;1;811;2;473;338;15
165547;UDI_Alder4;True;1;865;2;556;309;15
165548;UDI_Alder5;True;1;911;2;530;381;15
165549;UDI_Alder5;True;1;941;2;554;387;15
165550;UDI_Alder4;True;1;943;2;627;316;15
165551;UDI_Alder5;True;1;897;2;528;369;15
165552;UDI_Alder5;True;1;927;2;496;431;15
165553;UDI_Alder5;True;1;952;2;499;453;15
165554;UDI_Alder5;True;1;940;2;580;360;15
165555;UDI_Alder5;True;1;931;2;537;394;15
165556;UDI_Alder5;True;1;822;2;502;320;15
165557;UDI_Alder5;True;1;851;2;526;325;15
165558;UDI_Alder5;True;1;925;2;499;426;15
165559;UDI_Alder5;True;1;883;2;486;397;15
165560;UDI_Alder5;True;1;899;2;513;386;15
165561;UDI_Alder5;True;1;894;2;502;392;15
165562;UDI_Alder5;True;1;922;2;553;369;15
165563;UDI_Alder5;True;1;809;2;498;311;15
165564;UDI_Alder5;True;1;913;2;480;433;15
165565;UDI_Alder5;True;1;959;2;492;467;15
165566;UDI_Alder5;True;1;882;2;538;344;15
165567;UDI_Alder5;True;1;916;2;542;374;15
165568;UDI_Alder5;True;1;939;2;519;420;15
165569;UDI_Alder5;True;1;936;2;557;379;15
165570;UDI_Alder5;True;1;823;2;585;238;15
165571;UDI_Alder5;True;1;905;2;536;369;15
165572;UDI_Alder5;True;1;828;2;501;327;15
165573;UDI_Alder5;True;1;906;2;542;364;15
165574;UDI_Alder5;True;1;914;2;570;344;15
165575;UDI_Alder5;True;1;874;2;491;383;15
165576;UDI_Alder5;True;1;878;2;510;368;15
165577;UDI_Alder5;True;1;810;2;559;251;15
165578;UDI_Alder5;True;1;886;2;558;328;15
165579;UDI_Alder5;True;1;860;2;502;358;15
165580;UDI_Alder5;True;1;903;2;538;365;15
165581;UDI_Alder5;True;1;850;2;518;332;15
165582;UDI_Alder5;True;1;945;2;532;413;15
165583;UDI_Alder5;True;1;851;2;529;322;15
165584;UDI_Alder5;True;1;911;2;476;435;15
165585;UDI_Alder5;True;1;887;2;501;386;15
165586;UDI_Alder5;True;1;864;2;548;316;15
165587;UDI_Alder5;True;1;908;2;496;412;15
165588;UDI_Alder5;True;1;966;2;501;465;15
165589;UDI_Alder5;True;1;910;2;470;440;15
165590;UDI_Alder5;True;1;954;2;503;451;15
165591;UDI_Alder5;True;1;949;2;500;449;15
165592;UDI_Alder5;True;1;968;2;494;474;15
165593;UDI_Alder4;True;1;869;2;578;291;15
165594;UDI_Alder5;True;1;929;2;515;414;15
165595;UDI_Alder5;True;1;935;2;550;385;15
165596;UDI_Alder5;True;1;839;2;484;355;15
165597;UDI_Alder5;True;1;953;2;513;440;15
165598;UDI_Alder5;True;1;963;2;474;489;14
165599;UDI_Alder5;True;1;961;2;572;389;15
165600;UDI_Alder5;True;1;908;2;578;330;15
165601;UDI_Alder3;True;1;878;2;530;348;15
165602;UDI_Alder3;True;1;855;2;568;287;15
165603;UDI_Alder5;True;1;918;2;483;435;15
165604;UDI_Alder5;True;1;922;2;504;418;15
165605;UDI_Alder5;True;1;920;2;574;346;15
165606;UDI_Alder5;True;1;952;2;550;402;15
165607;UDI_Alder5;True;1;954;2;534;420;15
165608;UDI_Alder5;True;1;961;2;546;415;15
165609;UDI_Alder2;True;1;847;2;614;233;15
165610;UDI_Alder5;True;1;903;2;470;433;15
165611;UDI_Alder5;True;1;949;2;544;405;15
165612;UDI_Alder5;True;1;910;2;587;323;15
165613;UDI_Alder5;True;1;946;2;547;399;15
165614;UDI_Alder5;True;1;912;2;549;363;15
165615;UDI_Alder5;True;1;860;2;495;365;15
165616;UDI_Alder3;True;1;880;2;594;286;15
165617;UDI_Alder5;True;1;939;2;542;397;15
165618;UDI_Alder5;True;1;936;2;518;418;15
165619;UDI_Alder5;True;1;846;2;527;319;15
165620;UDI_Alder5;True;1;957;2;513;444;15
165621;UDI_Alder5;True;1;967;2;527;440;15
165622;UDI_Alder5;True;1;930;2;590;340;15
165623;UDI_Alder5;True;1;970;2;495;475;15
165624;UDI_Alder5;True;1;932;2;520;412;15
165625;UDI_Alder5;True;1;964;2;456;508;15
165626;UDI_Alder5;True;1;892;2;561;331;15
165627;UDI_Alder5;True;1;930;2;553;377;15
165628;UDI_Alder5;True;1;956;2;518;438;15
165629;UDI_Alder5;True;1;890;2;495;395;15
165630;UDI_Alder5;True;1;880;2;484;396;15
165631;UDI_Alder5;True;1;887;2;508;379;15
165632;UDI_Alder5;True;1;837;2;512;325;15
165633;UDI_Alder5;True;1;969;2;492;477;15
165634;UDI_Alder5;True;1;906;2;516;390;15
165635;UDI_Alder3;True;1;871;2;572;299;15
165636;UDI_Alder5;True;1;949;2;548;401;15
165637;UDI_Alder5;True;1;893;2;472;421;15
165638;UDI_Alder5;True;1;932;2;505;427;15
165639;UDI_Alder5;True;1;919;2;491;428;15
165640;UDI_Alder5;True;1;839;2;538;301;15
165641;UDI_Alder5;True;1;930;2;529;401;15
165642;UDI_Alder5;True;1;971;2;532;439;15
165643;UDI_Alder5;True;1;966;2;499;467;15
165644;UDI_Alder5;True;1;871;2;541;330;15
165645;UDI_Alder5;True;1;919;2;483;436;15
165646;UDI_Alder5;True;1;905;2;501;404;15
165647;UDI_Alder5;True;1;903;2;495;408;15
165648;UDI_Alder5;True;1;908;2;536;372;15
165649;UDI_Alder5;True;1;899;2;493;406;15
165650;UDI_Alder5;True;1;834;2;598;236;15
165651;UDI_Alder5;True;1;952;2;530;422;15
165652;UDI_Alder5;True;1;961;2;477;484;15
165653;UDI_Alder5;True;1;952;2;462;490;15
165654;UDI_Alder5;True;1;944;2;508;436;15
165655;UDI_Alder5;True;1;951;2;509;442;15
165656;UDI_Alder2;True;1;887;2;600;287;15
165657;UDI_Alder5;True;1;901;2;493;408;15
165658;UDI_Alder5;True;1;920;2;475;445;15
165659;UDI_Alder4;True;1;778;2;657;121;15
165660;UDI_Alder5;True;1;954;2;546;408;15
165661;UDI_Alder5;True;1;932;2;564;368;15
165662;UDI_Alder4;True;1;891;2;486;405;15
165663;UDI_Alder5;True;1;905;2;536;369;15
165664;UDI_Alder5;True;1;871;2;496;375;15
165665;Foreigner;True;1;594;2;547;47;15
165666;UDI_Alder5;True;1;931;2;488;443;15
165667;UDI_Alder2;True;1;896;2;612;284;15
165668;UDI_Alder5;True;1;884;2;505;379;15
165669;UDI_Alder5;True;1;940;2;487;453;15
165670;Foreigner;True;1;878;2;529;349;15
165671;Foreigner;True;1;732;2;566;166;15
165672;UDI_Alder5;True;1;963;2;570;393;15
165673;UDI_Alder5;True;1;958;2;507;451;15
165674;UDI_Alder4;True;1;854;2;524;330;15
165675;UDI_Alder4;True;1;904;2;528;376;15
165676;UDI_Alder5;True;1;950;2;477;473;15
165677;UDI_Alder5;True;1;962;2;502;460;15
165678;UDI_Alder5;True;1;911;2;502;409;15
165679;UDI_Alder5;True;1;974;2;543;431;15
165680;UDI_Alder4;True;1;834;2;545;289;15
165681;UDI_Alder5;True;1;867;2;508;359;15
165682;UDI_Alder5;True;1;943;2;520;423;15
165683;UDI_Alder3;True;1;957;2;552;405;15
165684;UDI_Alder5;True;1;959;2;501;458;15
165685;UDI_Alder5;True;1;965;2;510;455;15
165686;UDI_Alder5;True;1;910;2;549;361;15
165687;UDI_Alder5;True;1;950;2;507;443;15
165688;UDI_Alder5;True;1;969;2;492;477;15
165689;UDI_Alder5;True;1;934;2;575;359;15
165690;UDI_Alder5;True;1;710;2;524;186;15
165691;UDI_Alder5;True;1;841;2;478;363;15
165692;UDI_Alder5;True;1;961;2;527;434;15
165693;UDI_Alder5;True;1;853;2;466;387;15
165694;UDI_Alder5;True;1;914;2;492;422;15
165695;UDI_Alder5;True;1;975;2;496;479;15
165696;UDI_Alder5;True;1;924;2;527;397;15
165697;UDI_Alder5;True;1;920;2;516;404;15
165698;UDI_Alder4;True;1;941;2;500;441;15
165699;UDI_Alder5;True;1;945;2;518;427;15
165700;UDI_Alder5;True;1;952;2;575;377;15
165701;Foreigner;True;1;866;2;460;406;15
165702;UDI_Alder5;True;1;974;2;528;446;15
165703;UDI_Alder5;True;1;936;2;537;399;15
165704;UDI_Alder4;True;1;862;2;461;401;15
165705;UDI_Alder5;True;1;934;2;551;383;15
165706;UDI_Alder5;True;1;960;2;559;401;15
165707;UDI_Alder5;True;1;911;2;496;415;15
165708;UDI_Alder5;True;1;930;2;511;419;15
165709;UDI_Alder5;True;1;963;2;512;451;15
165710;UDI_Alder5;True;1;965;2;550;415;15
165711;UDI_Alder5;True;1;911;2;500;411;15
165712;UDI_Alder5;True;1;949;2;552;397;15
165713;UDI_Alder5;True;1;907;2;495;412;15
165714;UDI_Alder5;True;1;928;2;540;388;15
165715;UDI_Alder5;True;1;832;2;531;301;15
165716;UDI_Alder5;True;1;909;2;845;64;15
165717;UDI_Alder5;True;1;956;2;456;500;15
165718;UDI_Alder5;True;1;954;2;481;473;15
165719;UDI_Alder5;True;1;735;2;519;216;15
165720;UDI_Alder5;True;1;904;2;539;365;15
165721;UDI_Alder5;True;1;932;2;512;420;15
165722;UDI_Alder5;True;1;886;2;543;343;15
165723;UDI_Alder5;True;1;970;2;483;487;15
165724;UDI_Alder5;True;1;916;2;442;474;15
165725;UDI_Alder5;True;1;947;2;458;489;15
165726;UDI_Alder5;True;1;909;2;499;410;15
165727;UDI_Alder5;True;1;945;2;463;482;15
165728;UDI_Alder5;True;1;887;2;502;385;15
165729;UDI_Alder1;False;;;1;605;;15
165730;UDI_Alder5;True;1;878;2;497;381;15
165731;UDI_Alder5;True;1;958;2;497;461;15
165732;UDI_Alder5;True;1;883;2;557;326;15
165733;UDI_Alder3;True;1;872;2;507;365;15
165734;UDI_Alder5;True;1;836;2;449;387;15
165735;UDI_Alder5;True;1;910;2;466;444;15
165736;UDI_Alder5;True;1;937;2;521;416;15
165737;UDI_Alder5;True;1;929;2;478;451;15
165738;UDI_Alder5;True;1;958;2;540;418;15
165739;UDI_Alder3;True;1;899;2;538;361;15
165740;UDI_Alder5;True;1;974;2;448;526;15
165741;UDI_Alder5;True;1;935;2;546;389;15
165742;UDI_Alder2;True;1;784;2;514;270;15
165743;UDI_Alder5;True;1;961;2;550;411;15
165744;UDI_Alder5;True;1;914;2;575;339;15
165745;UDI_Alder5;True;1;959;2;483;476;15
165746;UDI_Alder5;True;1;834;2;467;367;15
165747;UDI_Alder5;True;1;957;2;498;459;15
165748;UDI_Alder4;True;1;855;2;535;320;15
165749;UDI_Alder2;True;1;861;2;600;261;15
165750;UDI_Alder5;True;1;924;2;546;378;15
165751;UDI_Alder5;True;1;919;2;529;390;15
165752;UDI_Alder5;True;1;981;2;461;520;15
165753;UDI_Alder5;True;1;961;2;496;465;15
165754;UDI_Alder5;True;1;935;2;540;395;15
165755;UDI_Alder5;True;1;908;2;497;411;15
165756;UDI_Alder5;True;1;905;2;461;444;15
165757;UDI_Alder4;True;1;854;2;530;324;15
165758;UDI_Alder5;True;1;877;2;530;347;15
165759;UDI_Alder5;True;1;831;2;497;334;15
165760;UDI_Alder5;True;1;961;2;514;447;15
165761;UDI_Alder5;True;1;899;2;496;403;15
165762;UDI_Alder5;True;1;935;2;533;402;15
165763;UDI_Alder4;True;1;747;2;500;247;15
165764;UDI_Alder2;True;1;846;2;629;217;15
165765;UDI_Alder5;True;1;894;2;535;359;15
165766;UDI_Alder5;True;1;882;2;498;384;15
165767;UDI_Alder4;True;1;788;2;541;247;15
165768;UDI_Alder3;True;1;895;2;543;352;15
165769;UDI_Alder5;True;1;966;2;458;508;15
165770;UDI_Alder5;True;1;966;2;565;401;15
165771;UDI_Alder3;True;1;918;2;563;355;15
165772;UDI_Alder5;True;1;947;2;425;522;15
165773;UDI_Alder5;True;1;938;2;497;441;15
165774;UDI_Alder5;True;1;965;2;536;429;15
165775;UDI_Alder5;True;1;819;2;498;321;15
165776;UDI_Alder5;True;1;953;2;502;451;15
165777;UDI_Alder5;True;1;882;2;508;374;15
165778;UDI_Alder5;True;1;944;2;529;415;15
165779;UDI_Alder5;True;1;960;2;513;447;15
165780;UDI_Alder5;True;1;863;2;567;296;15
165781;UDI_Alder5;True;1;943;2;531;412;15
165782;UDI_Alder5;True;1;944;2;494;450;15
165783;UDI_Alder5;True;1;932;2;523;409;15
165784;UDI_Alder5;True;1;956;2;461;495;15
165785;UDI_Alder5;True;1;966;2;489;477;15
165786;UDI_Alder5;True;1;907;2;501;406;15
165787;UDI_Alder5;True;1;945;2;475;470;15
165788;UDI_Alder2;True;1;858;2;567;291;15
165789;UDI_Alder5;True;1;980;2;447;533;15
165790;UDI_Alder5;True;1;833;2;543;290;15
165791;UDI_Alder5;True;1;894;2;498;396;15
165792;UDI_Alder5;True;1;928;2;541;387;15
165793;UDI_Alder5;True;1;913;2;487;426;15
165794;UDI_Alder5;True;1;907;2;499;408;15
165795;UDI_Alder5;True;1;965;2;490;475;15
165796;UDI_Alder5;True;1;930;2;513;417;15
165797;UDI_Alder5;True;1;842;2;518;324;15
165798;UDI_Alder5;True;1;963;2;436;527;15
165799;UDI_Alder5;True;1;893;2;532;361;15
165800;UDI_Alder5;True;1;893;2;560;333;15
165801;UDI_Alder5;True;1;907;2;523;384;15
165802;UDI_Alder5;True;1;845;2;570;275;15
165803;UDI_Alder5;True;1;942;2;514;428;15
165804;UDI_Alder5;True;1;933;2;496;437;15
165805;UDI_Alder4;True;1;824;2;465;359;15
165806;UDI_Alder5;True;1;901;2;572;329;15
165807;UDI_Alder5;True;1;879;2;503;376;15
165808;UDI_Alder5;True;1;896;2;472;424;15
165809;UDI_Alder2;True;1;750;2;568;182;15
165810;UDI_Alder5;True;1;903;2;549;354;15
165811;UDI_Alder3;True;1;681;2;524;157;15
165812;UDI_Alder5;True;1;941;2;528;413;15
165813;UDI_Alder5;True;1;902;2;501;401;15
165814;UDI_Alder5;True;1;816;2;548;268;15
165815;UDI_Alder5;True;1;885;2;562;323;15
165816;UDI_Alder5;True;1;918;2;551;367;15
165817;UDI_Alder5;True;1;782;2;451;331;15
165818;UDI_Alder5;True;1;920;2;546;374;15
165819;UDI_Alder5;True;1;900;2;537;363;15
165820;UDI_Alder5;True;1;880;2;522;358;15
165821;UDI_Alder5;True;1;949;2;508;441;15
165822;UDI_Alder5;True;1;896;2;543;353;15
165823;UDI_Alder5;True;1;954;2;581;373;15
165824;UDI_Alder5;True;1;922;2;496;426;15
165825;UDI_Alder5;True;1;915;2;499;416;15
165826;UDI_Alder5;True;1;935;2;564;371;15
165827;UDI_Alder5;True;1;945;2;605;340;15
165828;UDI_Alder5;True;1;932;2;484;448;15
165829;UDI_Alder5;True;1;836;2;471;365;15
165830;UDI_Alder5;True;1;938;2;574;364;15
165831;UDI_Alder5;True;1;947;2;501;446;15
165832;UDI_Alder5;True;1;859;2;503;356;15
165833;UDI_Alder5;True;1;956;2;496;460;15
165834;UDI_Alder5;True;1;907;2;572;335;15
165835;UDI_Alder5;True;1;945;2;533;412;15
165836;UDI_Alder5;True;1;948;2;537;411;15
165837;UDI_Alder5;True;1;929;2;542;387;15
165838;UDI_Alder5;True;1;940;2;496;444;15
165839;UDI_Alder5;True;1;910;2;519;391;15
165840;UDI_Alder5;True;1;813;2;507;306;15
165841;UDI_Alder5;True;1;888;2;548;340;15
165842;UDI_Alder5;True;1;897;2;545;352;15
165843;UDI_Alder5;True;1;876;2;492;384;15
165844;UDI_Alder5;True;1;940;2;590;350;15
165845;UDI_Alder5;True;1;958;2;511;447;15
165846;UDI_Alder5;True;1;971;2;496;475;15
165847;UDI_Alder5;True;1;819;2;548;271;15
165848;UDI_Alder5;True;1;851;2;541;310;15
165849;UDI_Alder5;True;1;914;2;548;366;15
165850;UDI_Alder5;True;1;968;2;518;450;15
165851;UDI_Alder5;True;1;915;2;536;379;15
165852;UDI_Alder5;True;1;895;2;539;356;15
165853;UDI_Alder5;True;1;869;2;503;366;15
165854;UDI_Alder5;True;1;962;2;483;479;15
165855;UDI_Alder5;True;1;900;2;536;364;15
165856;UDI_Alder5;True;1;901;2;564;337;15
165857;UDI_Alder5;True;1;861;2;508;353;15
165858;UDI_Alder5;True;1;863;2;570;293;15
165859;UDI_Alder5;True;1;729;2;549;180;15
165860;UDI_Alder5;True;1;866;2;485;381;15
165861;UDI_Alder5;True;1;899;2;539;360;15
165862;UDI_Alder5;True;1;901;2;566;335;15
165863;UDI_Alder5;True;1;938;2;479;459;15
165864;UDI_Alder4;True;1;811;2;526;285;15
165865;UDI_Alder5;True;1;790;2;522;268;15
165866;UDI_Alder5;True;1;946;2;542;404;15
165867;UDI_Alder5;True;1;879;2;516;363;15
165868;UDI_Alder5;True;1;936;2;560;376;15
165869;UDI_Alder5;True;1;937;2;554;383;15
165870;UDI_Alder5;True;1;902;2;510;392;15
165871;UDI_Alder5;True;1;889;2;489;400;15
165872;UDI_Alder5;True;1;915;2;546;369;15
165873;UDI_Alder5;True;1;877;2;517;360;15
165874;UDI_Alder5;True;1;965;2;509;456;15
165875;UDI_Alder3;True;1;791;2;559;232;15
165876;UDI_Alder5;True;1;962;2;507;455;15
165877;UDI_Alder5;True;1;923;2;559;364;15
165878;UDI_Alder5;True;1;870;2;581;289;15
165879;UDI_Alder5;True;1;937;2;516;421;15
165880;UDI_Alder5;True;1;932;2;473;459;15
165881;UDI_Alder5;True;1;934;2;485;449;15
165882;UDI_Alder5;True;1;927;2;536;391;15
165883;UDI_Alder5;True;1;961;2;541;420;15
165884;UDI_Alder5;True;1;907;2;517;390;15
165885;UDI_Alder1;True;1;773;2;762;11;15
165886;UDI_Alder5;True;1;955;2;578;377;15
165887;UDI_Alder5;True;1;940;2;521;419;15
165888;UDI_Alder5;True;1;917;2;559;358;15
165889;UDI_Alder5;True;1;954;2;460;494;15
165890;UDI_Alder5;True;1;848;2;526;322;15
165891;UDI_Alder5;True;1;882;2;476;406;15
165892;UDI_Alder5;True;1;924;2;540;384;15
165893;UDI_Alder5;True;1;927;2;583;344;15
165894;UDI_Alder5;True;1;887;2;528;359;15
165895;UDI_Alder5;True;1;962;2;524;438;15
165896;UDI_Alder4;True;1;949;2;572;377;15
165897;UDI_Alder3;True;1;780;2;525;255;15
165898;UDI_Alder5;True;1;956;2;563;393;15
165899;UDI_Alder5;True;1;963;2;533;430;15
165900;UDI_Alder4;True;1;907;2;573;334;15
165901;UDI_Alder5;True;1;848;2;503;345;15
165902;UDI_Alder5;True;1;948;2;563;385;15
165903;UDI_Alder5;True;1;934;2;497;437;15
165904;UDI_Alder5;True;1;939;2;516;423;15
165905;UDI_Alder5;True;1;966;2;500;466;15
165906;UDI_Alder5;True;1;938;2;516;422;15
165907;UDI_Alder3;True;1;923;2;581;342;15
165908;UDI_Alder2;True;1;864;2;564;300;15
165909;UDI_Alder5;True;1;936;2;582;354;15
165910;UDI_Alder5;True;1;892;2;540;352;15
165911;UDI_Alder5;True;1;905;2;502;403;15
165912;UDI_Alder5;True;1;950;2;495;455;15
165913;UDI_Alder5;True;1;914;2;517;397;15
165914;UDI_Alder3;True;1;760;2;531;229;15
165915;UDI_Alder5;True;1;975;2;469;506;15
165916;UDI_Alder5;True;1;944;2;540;404;15
165917;UDI_Alder5;True;1;940;2;512;428;15
165918;UDI_Alder3;True;1;884;2;455;429;15
165919;UDI_Alder5;True;1;875;2;521;354;15
165920;UDI_Alder5;True;1;958;2;470;488;15
165921;UDI_Alder3;True;1;890;2;509;381;15
165922;UDI_Alder3;True;1;855;2;583;272;15
165923;UDI_Alder5;True;1;889;2;457;432;15
